video_id,caption,label
6-s01e13,"[ ( warrick , sara and catherine work at gathering evidence . ),  ( warrick takes pictures . ),  ( sara extracts a tire out of the wall . ),  ( catherine picks up a portion of a gear . ),  ( she dusts it off and looks at it under the glass . ),  ( she finds a couple of letters etched into the gear piece . ),    ( meanwhile , grissom walks outside . ),    ( dominic looks at grissom and for a moment is flustered . ),                                  ( dominic turns around to look at the news cameras and reporters just behind the crime scene tape . ),                                  ( dominic stops and stares at grissom . ),                    ( grissom walks over to the officer standing nearby . ),    ( grissom heads back into the building . ),  ( the officer turns to look at dominic who is just thrilled beyond anything . ),  ",0
7-s01e13,"[ ( grissom walks into the building . ),                  ( catherine hands the gear piece to grissom . ),  ( he looks at it . ),      ( grissom looks up at catherine . ),",0
8-s01e13,"[ ( nick is driving and talking on his cell phone . ),            ( nick pulls up in front of kristy hopkins  house and finds it surrounded by officer cars . ),    ( he pulls up . ),  ( officer arvington sees him . ),                    ( nick looks over and sees ecklie talking with the lead detective and they re both walking down the driveway . ),          ( nick drives off . ),",1
9-s01e13,"[ ( dominic kretzker explains how bombs work to brass and warrick . ),                            ( there s a light knocking on the door . ),  ( margaret finn walks in ),                    ( dominic nods . ),    ( dominic turns around and shakes their hands . ),        ( dominic turns around to look at his attorney . ),    ( he leaves the room . ),",0
10-s01e13,"[ ( sara looks at all the bomb pieces they ve gathered spread out on the table in front of them . ),  ( catherine explains it to her . ),            ( quick cgi to : the hands of the clock hit 12 , the electrical pulse is sent through the wires and to the gunpowder where it ignites . ),    ( end of cgi . ),  ( white flash to the moment where jake richards leans down to pick up the suitcase . ),  ( everything stops in that moment as the bomb explodes . ),    ( the bomb explodes and everything and everyone is pushed away . ),  ( end of flashback . ),  ( resume to present . ),  ( sara looks down at the items on the table and picks up the gear piece with the etching on it . ),                    ( grissom walks in carrying something . ),  ( he holds it out for them to look ati . ),      ( catherine looks at it under the glass . ),                      ( nick walks into the room . ),              ( they step out of the lab . ),",1
11-s01e13,"[ ( grissom sits behind his desk . ),  ( he sighs . ),                ( quick flashback to : that night , kristy leans toward nick and kisses him . ),      ( white flash to : nick and kristy are in bed kissing . ),    ( end of flashback . ),  ( resume to present . ),      ( catherine knocks lightly on the door and walks into the office . ),      ( she puts a reassuring hand on his shoulder . ),                        ( nick stands up . ),          ( nick gets it . ),  ( he turns to leave the office . ),      ( nick turns around to look at grissom . ),    ( he shakes his head , then leaves the office . ),      ( catherine sits down . ),      ( she leans back and sighs . ),",0
12-s01e13,"[ ( dr. robbins starts the autopsy on kristy hopkins . ),          ( catherine walks into the room . ),        ( dr. robbins does nt say anything . ),  ( catherine turns to look at the body . ),                                ",1
13-s01e13,"[ ( grissom studies the pieces under the scope . ),  ( there s ticking sounds coming from around him . ),  ( suddenly , an alarm rings . ),  ( grissom looks up . ),    ( the alarm continues to ring annoyingly . ),    ( sara checks the clocks on the table , then finds it and turns it off . ),  ( the alarm stops ringing . ),  ( she picks up another clock . ),            ( sara hands the alarm clock she s holding to grissom . ),    ( grissom starts unscrewing the back of the clock off . ),  ( warrick walks into the office . ),                      ",0
14-s01e13,"[ ( camera slowly pans across the table that has various etching devices on it . ),  ( one by one , warrick uses them and compares it to the fp  on the gear . ),  ( ecklie leans against the door frame knocking on the door . ),  ( catherine walks up to him . ),                          ( catherine nods . ),  ( nick walks up to them . ),                    ( nick hands ecklie a piece of paper with writing on it . ),                                ( ecklie turns and leaves . ),  ( nick sighs and heads out the hallway . ),  ( catherine turns and follows nick . ),            ( nick leaves . ),",0
15-s01e13,"[ ( grissom and sara stand over the suitcase in the middle of a concrete slab . ),        ( they turn and head off to the side . ),                        ( they reach the safe blast distance , then put on the earphones . ),  ( sara looks at grissom and puts a hand on his shoulder to get his attention . ),        ( dan gives sara a thumbs up and ignites the first bomb . ),  ( it explodes . ),  ( the debris is green . ),      ( the second bomb explodes . ),    ( the third bomb explodes . ),    ( cut to : grissom measures the distance from the blast center . ),    ( sara puts down evidence marker # 1 . ),    ( sara puts down evidence marker # 2 . ),    ( sara puts down the final evidence marker # 3 . ),  ( grissom picks up a piece and looks at it . ),                        ( the vehicles drive up the driveway . ),    ( dominic is out on the porch waiting for them . ),          ( he shakes their hands . ),                      ( dominic turns and heads back inside . ),  ( grissom and brass look at each other , then follow . ),      ( brass and grissom walk into the room . ),  ( dominic walks over to the table where there s a file box filed with stuff on the floor . ),    ( he bends over to pick up the box . ),    ( he puts the box on the table and picks up the alarm clock . ),        ( he gives it to dominic . ),                      ( dominic picks up something else from the box . ),  ( brass hands the piece he found with globs of melted orange on it . ),  ( camera moves in for a close up of the piece . ),                                ( margaret finn walks into the living room . ),                      ( the officer steps forward and puts the handcuffs on dominic s wrists . ),  ( in the background , sirens approach . ),      ( the news crews and cameras drive up the roadway toward the house . ),            ( grissom places a jacket over the handcuffs . ),    ( the officers take dominic out of the house . ),  ( grissom watches them go . ),      ",0
16-s01e13,"[ ( sara puts a sample of the orange melted stuff in a tube and tests it . ),  ( the printer prints out the results . ),  ( she looks at it . ),  ( it reads: ),    ",0
17-s01e13,"[ ( dr. robbins opens the door with hopkins  on it . ),  ( he pulls the table out . ),  ( he lifts the sheet to uncover her face . ),  ( nick sighs . ),                ( nick looks down at her . ),              ( dr. robbins pulls the sheet back over her face . ),",0
18-s01e13,"[ ( the doors slide close . ),  ( grissom walks up to the bars . ),    ( dominic nods his head . ),                                            ( grissom heads back and sees brass leaning against the open door frame looking grim . ),              ( grissom turns to look back at dominic who sits patiently in his cell . ),",0
