,Unnamed: 0,begin,end,filename,shot_id,transcript,death relative,score
1576,1576,01:24:50:12,01:24:52:08,5245830105934359183.xml,1577,"Actually, could you do me a favour,  love.",28.312894701957703,28.312894701957703
15054,15054,02:01:19:21,02:01:30:23,5264050645694159353.xml,2205,"What?  And after that you'll be back for your holidays. You haven't listened to  a word I've said, have you? I'm still cancelling my  application to Oxford and I'm still going away with Darren.",28.281229734420776,28.281229734420776
8004,8004,01:19:45:18,01:19:47:11,5253646087419594905.xml,1395,"Right, well, I'll answer  that for you, shall I?",28.265178203582764,28.265178203582764
20346,20346,01:08:47:09,01:08:49:01,5271844722846213628.xml,1316,She is Amy. ,28.263336420059204,28.263336420059204
8296,8296,01:34:30:01,01:34:36:21,5253646087419594905.xml,1687,"Just leave it for a bit first, eh?  But you could get to  the bottom of it in no time.",28.250381350517273,28.250381350517273
1950,1950,01:46:58:00,01:47:01:09,5245830105934359183.xml,1951,"Maybe I should just move out.  Well, there's no rush.  I mean, when you're ready.",28.234753012657166,28.234753012657166
17988,17988,00:23:32:05,00:23:37:20,5269245838135402929.xml,452,Are you serious?  What?,28.22437882423401,28.22437882423401
2413,2413,00:18:09:22,00:18:11:12,5248439298566680341.xml,333,I'll hang on to it for safekeeping.  Why would I do that?,28.210076689720154,28.210076689720154
8413,8413,01:41:13:12,01:41:17:10,5253646087419594905.xml,1804,She turned her back on you?  She turned her back on YOU!,28.205391764640808,28.205391764640808
1523,1523,01:21:48:20,01:21:50:07,5245830105934359183.xml,1524,"No.  Later.  Oh, come on. It's not that important, is it?",28.196346759796143,28.196346759796143
9780,9780,01:01:35:18,01:01:39:19,5256228221757951173.xml,1069,"I've only got 'em a couple of hours.  Which is why we should make the most  of it.  Go and fetch them in, go on.",28.19027006626129,28.19027006626129
12429,12429,01:33:33:11,01:33:37:12,5258818087037440299.xml,1798,The worry. ,28.186538815498352,28.186538815498352
1400,1400,01:14:43:10,01:14:53:24,5245830105934359183.xml,1401,"But you apologised, right?  What's this?  Tornado season?  Sorry, Pat.  It's the kids.",28.18257212638855,28.18257212638855
20056,20056,00:52:58:14,00:53:02:00,5271844722846213628.xml,1026,The look of terror in your eyes.  I'd have done anything to  take all that pain away.,28.180277347564697,28.180277347564697
15983,15983,00:27:59:19,00:28:01:03,5266645664934403562.xml,552,She's just given you your alibi. ,28.17750871181488,28.17750871181488
19252,19252,00:10:41:06,00:10:46:02,5271844722846213628.xml,222,"What did she want?  She's just excited about  being a grandma, isn't she?",28.174972534179688,28.174972534179688
7997,7997,01:19:22:05,01:19:26:21,5253646087419594905.xml,1388,No.  But you wanted it to?,28.174424171447754,28.174424171447754
1334,1334,01:11:30:21,01:11:34:12,5245830105934359183.xml,1335,"What I mean is, that, well... ",28.173694014549255,28.173694014549255
19743,19743,00:37:08:24,00:37:19:00,5271844722846213628.xml,713,"There was a time when I  used to wake up and think, ""I wonder what the day's gonna  bring for me."" It was exciting. Not any more.  I just sit around  here all day thinking, ""Is this it?""",28.16050946712494,28.16050946712494
15658,15658,00:11:15:02,00:11:22:09,5266645664934403562.xml,227,Did you leave on good terms? ,28.14250886440277,28.14250886440277
12543,12543,01:41:15:23,01:41:18:04,5258818087037440299.xml,1912,You were good.  Not as good as you.,28.140369057655334,28.140369057655334
9479,9479,00:44:54:12,00:45:02:16,5256228221757951173.xml,768,"Yes, well, please remember the Lord  ain't the only one with eyes.",28.139182925224304,28.139182925224304
7165,7165,00:32:17:10,00:32:19:01,5253646087419594905.xml,556,"Come over later.  What, to the house? Yeah.  I'll sort you out.",28.124526143074036,28.124526143074036
20996,20996,01:49:28:13,01:49:33:04,5271844722846213628.xml,1966,Why not?  I thought you liked Phil.,28.121036291122437,28.121036291122437
21662,21662,00:31:35:10,00:31:37:05,5274434588125702436.xml,569,"That's your problem, you take things  too personal. Note to self -",28.113627433776855,28.113627433776855
8483,8483,01:44:31:05,01:44:34:07,5253646087419594905.xml,1874,What about that one? ,28.092113137245178,28.092113137245178
11195,11195,00:27:26:07,00:27:30:04,5258818087037440299.xml,564,"It's a big move, ain't it?  Yeah. Look, I just want us to be out of  here.  Right?  The sooner, the better.",28.079625964164734,28.079625964164734
12694,12694,01:49:33:16,01:49:38:13,5258818087037440299.xml,2063,"and listen to you ridicule me  like that? I didn't know you were gonna be  there. Right, that'd  make a difference, would it? SHE SIGHS",28.068628907203674,28.068628907203674
21316,21316,00:12:06:15,00:12:08:03,5274434588125702436.xml,223,"Yeah, she's probably at the doctor's. ",28.057822585105896,28.057822585105896
20036,20036,00:51:54:02,00:51:57:13,5271844722846213628.xml,1006,"For as long as you want me.  I mean it, Rox. ",28.033164143562317,28.033164143562317
4929,4929,00:30:09:00,00:30:13:21,5251033029316736209.xml,613,"This is a wind up, right?  I thought I could trust you.  You can, Phil.",28.031903505325317,28.031903505325317
9652,9652,00:54:21:15,00:54:24:15,5256228221757951173.xml,941,We all set?  Yeah.  I'll just double check you ain't left nothing.,28.029701113700867,28.029701113700867
10945,10945,00:13:51:19,00:13:52:20,5258818087037440299.xml,314,You can tell me all about it.  OK.,28.014004230499268,28.014004230499268
14377,14377,01:21:25:21,01:21:30:01,5264050645694159353.xml,1528,"Well, go on then.  Go on, do it!  I want you to do it! ",28.010326623916626,28.010326623916626
14877,14877,01:50:49:10,01:50:50:02,5264050645694159353.xml,2028,"Abi, look... ",27.998816967010498,27.998816967010498
2627,2627,00:28:48:08,00:28:49:05,5248439298566680341.xml,547,"What the...?!  Get out, get...  get out.",27.990922331809998,27.990922331809998
21382,21382,00:16:56:07,00:17:04:06,5274434588125702436.xml,289,"I just didn't wanna take things  for granted. You should.  And as for me and your mum,  we're both clearer now about  where we stand than we've ever been.",27.98207700252533,27.98207700252533
9833,9833,01:05:21:18,01:05:23:12,5256228221757951173.xml,1122,"Come on, B.  You don't mean this.  Try me. Why don't you just leave it, calm yourself down a bit?",27.98132300376892,27.98132300376892
6637,6637,00:02:24:21,00:02:26:12,5253646087419594905.xml,28,"Cheers.  You all right, Bradley?",27.972614765167236,27.972614765167236
21595,21595,00:28:41:04,00:28:45:16,5274434588125702436.xml,502,"If you're trying to be funny,  Ben, age is just a number. And I'm fine about it. ",27.96764373779297,27.96764373779297
10366,10366,01:38:08:19,01:38:12:06,5256228221757951173.xml,1655,Still...different years.  I guess the age gap  does make a difference.,27.94533669948578,27.94533669948578
3777,3777,01:23:52:05,01:23:53:14,5248439298566680341.xml,1697,"Just forget it.  No, come on, tell me what you mean.",27.944663166999817,27.944663166999817
6620,6620,00:00:51:14,00:00:53:02,5253646087419594905.xml,11,"And I've got you a little present.  Actually, it's a very little present.",27.92949676513672,27.92949676513672
20082,20082,00:55:17:20,00:55:18:23,5271844722846213628.xml,1052,I don't know what to say. ,27.911651134490967,27.911651134490967
17489,17489,01:51:17:16,01:51:24:09,5266645664934403562.xml,2058,Hi.  Come through.  Just in there. ,27.90672481060028,27.90672481060028
21929,21929,00:46:43:10,00:46:44:14,5274434588125702436.xml,836,"No drama, no fuss.  Yeah, I bet. Yeah, well, he's done his best.",27.888023853302002,27.888023853302002
115,115,00:06:50:12,00:06:53:13,5245830105934359183.xml,116,"It's fine, just leave it.  I'm nearly done.",27.885866165161133,27.885866165161133
2128,2128,00:02:49:17,00:02:53:04,5248439298566680341.xml,48,"Shocking.  I opened all the windows  but it's still not enough. Had to come in here just to get away.  DID you want a cup of tea, Whit?",27.872741222381592,27.872741222381592
11960,11960,01:06:24:08,01:06:25:22,5258818087037440299.xml,1329,She's not that bad.  And we were mean to her.,27.860963344573975,27.860963344573975
16529,16529,00:57:19:09,00:57:23:10,5266645664934403562.xml,1098,"Stacey, did you finish  off the last of the milk?",27.860665321350098,27.860665321350098
14398,14398,01:22:34:07,01:22:37:17,5264050645694159353.xml,1549,Now it's your problem.  It's got your prints on it.,27.85438299179077,27.85438299179077
19599,19599,00:30:01:04,00:30:07:06,5271844722846213628.xml,569,Sean...  You might wanna take a shower first. ,27.8267502784729,27.8267502784729
13592,13592,00:37:23:23,00:37:37:02,5264050645694159353.xml,743,"And you say you were both  standing here when the gun went off? Er, yeah.  I went through all this last night.  Your guys done tests, I gave a statement.",27.822598814964294,27.822598814964294
10976,10976,00:15:32:20,00:15:38:18,5258818087037440299.xml,345,"Ah!  Looking sharp, Jay.  Yeah. Yeah, the girls wouldn't let him  go out of the house in a state. I think it's really important  for them to have that maternal influence.",27.819913625717163,27.819913625717163
21320,21320,00:12:12:18,00:12:14:12,5274434588125702436.xml,227,"I'm sure she'll get back to me soon,  all right? What's for dinner, then?",27.793771028518677,27.793771028518677
16344,16344,00:45:41:03,00:45:45:05,5266645664934403562.xml,913,"We were starting to think you'd  done a disappearing act. Look, is this going to take long?  Only I've got stuff to do.",27.79109477996826,27.79109477996826
14815,14815,01:46:15:07,01:46:24:22,5264050645694159353.xml,1966,"OK.  I did threaten him.  All right, I pointed the gun at him, I scared him, but I meant to,  all right.  And he's got the point. He ain't gonna bother you any more.  All right, we're free to go.",27.788421511650085,27.788421511650085
7298,7298,00:39:34:22,00:39:41:12,5253646087419594905.xml,689,"Look, um, we've asked Heather  to work a few extra hours with us this afternoon.",27.787160873413086,27.787160873413086
17213,17213,01:36:40:05,01:36:46:23,5266645664934403562.xml,1782,Ah.  Sorry to hear that.  Sean and Roxy not up yet?  They're terrible for lying  around in bed. Not in my house.,27.770888805389404,27.770888805389404
3597,3597,01:14:54:05,01:14:55:21,5248439298566680341.xml,1517,I'm sorry.  I tried. ,27.75547504425049,27.75547504425049
13578,13578,00:35:47:17,00:35:51:00,5264050645694159353.xml,729,Maybe Jack's gonna plead insanity.  He's not capable of doing something like this. No?!,27.753642201423645,27.753642201423645
17285,17285,01:40:19:05,01:40:25:09,5266645664934403562.xml,1854,"When I was...ill,  Sean just couldn't  cope with it all.",27.74231731891632,27.74231731891632
1622,1622,01:28:01:10,01:28:05:12,5245830105934359183.xml,1623,You're not gonna believe it. ,27.73672640323639,27.73672640323639
22622,22622,01:24:28:06,01:24:30:12,5274434588125702436.xml,1529,"Whitney, are you all right?  I caught her sneaking out to a gig.",27.72708535194397,27.72708535194397
15746,15746,00:16:27:07,00:16:30:17,5266645664934403562.xml,315,Maybe she'll remember things  a bit more clearly.,27.726930379867554,27.726930379867554
15314,15314,02:17:54:17,02:17:56:06,5264050645694159353.xml,2465,Can we see him yet? ,27.72333025932312,27.72333025932312
22627,22627,01:24:45:23,01:24:51:20,5274434588125702436.xml,1534,And you think that is  appropriate punishment?,27.706247568130493,27.706247568130493
5200,5200,00:44:37:15,00:44:39:06,5251033029316736209.xml,884,(More fool her. ) ,27.694404125213623,27.694404125213623
1817,1817,01:38:56:01,01:38:57:22,5245830105934359183.xml,1818,Ring the prison?  Find out the time he was released.,27.69255042076111,27.69255042076111
9620,9620,00:52:33:02,00:52:35:23,5256228221757951173.xml,909,"Good luck, mate. ",27.692407369613647,27.692407369613647
6870,6870,00:15:30:00,00:15:36:01,5253646087419594905.xml,261,# When will there be a harvest?  # When will there be a harvest? ,27.680185437202454,27.680185437202454
16317,16317,00:44:03:17,00:44:18:13,5266645664934403562.xml,886,"Yeah, But it's for Tanya and  the kids.  Please ten minutes. I'll take it if you like.  You sure? Yeah.  I've got to see Tanya anyway.  Oh, right.  Well, um...tell her  it just needs warming up.",27.680140733718872,27.680140733718872
4818,4818,00:25:39:16,00:25:45:03,5251033029316736209.xml,502,Morgan feels a bit hot.  I think he needs a drink. Tony's given us the money for a deposit.,27.66287922859192,27.66287922859192
1248,1248,01:08:11:16,01:08:14:14,5245830105934359183.xml,1249,You understand any of that?  Not a word.,27.657797932624817,27.657797932624817
10476,10476,01:44:01:11,01:44:04:23,5256228221757951173.xml,1765,if he can come  and live here with us...,27.65674591064453,27.65674591064453
22559,22559,01:20:31:18,01:20:37:17,5274434588125702436.xml,1466,Please. ,27.656200528144836,27.656200528144836
17145,17145,01:33:20:24,01:33:25:08,5266645664934403562.xml,1714,Please. ,27.656200528144836,27.656200528144836
20627,20627,01:25:06:15,01:25:10:19,5271844722846213628.xml,1597,Please. ,27.656200528144836,27.656200528144836
18461,18461,00:54:10:24,00:54:13:24,5269245838135402929.xml,925,Please. ,27.656200528144836,27.656200528144836
22691,22691,01:27:55:16,01:27:57:10,5274434588125702436.xml,1598,Please. ,27.656200528144836,27.656200528144836
554,554,00:31:55:21,00:32:00:10,5245830105934359183.xml,555,You heard. ,27.640584111213684,27.640584111213684
21259,21259,00:09:01:03,00:09:08:20,5274434588125702436.xml,166,"Oh, and, Chelse?  If my feet hurt, it's your fault. ",27.61673331260681,27.61673331260681
17795,17795,00:11:57:23,00:12:00:04,5269245838135402929.xml,259,"I'm glad to hear it, boy. ",27.612143754959106,27.612143754959106
7255,7255,00:36:47:01,00:37:23:22,5253646087419594905.xml,646,"Patrick?  Patrick. What do you fan...?  What can I get you?  Not sure.  Any suggestions?  The buns are fresh. I mean, it's a new delivery, just in.  Maybe something hot.  So this is where you are? I should be leaving any minute now.  Not before you've had something decent to eat. As if I can eat anything, Patrick.  Nobody will be impressed  if you faint in the middle of the meeting.  Go on. You have plenty of time.  I'll get you something you like.",27.61005163192749,27.61005163192749
21285,21285,00:10:18:23,00:10:20:21,5274434588125702436.xml,192,Sorry about that. ,27.59610414505005,27.59610414505005
2636,2636,00:29:07:10,00:29:09:10,5248439298566680341.xml,556,Maybe I should be prepared.  Go on the pill...,27.595219016075134,27.595219016075134
17419,17419,01:48:05:05,01:48:18:20,5266645664934403562.xml,1988,"Listen to me.  I'm glad I found out.  Honestly, I mean it.  I mean the truth hurts but,  it's lies that destroy people.",27.593111991882324,27.593111991882324
21821,21821,00:39:49:21,00:39:58:06,5274434588125702436.xml,728,"I only know what Max has told me.  He was in here before.  Yes, I know. ",27.591949701309204,27.591949701309204
21868,21868,00:42:46:07,00:42:49:08,5274434588125702436.xml,775,Will you please explain  what I've walked into? Sorry?  Denise and Chelsea.,27.5881290435791,27.5881290435791
16371,16371,00:47:32:20,00:47:36:18,5266645664934403562.xml,940,Of course not. ,27.587461471557617,27.587461471557617
11652,11652,00:51:38:15,00:51:40:09,5258818087037440299.xml,1021,I just thought I'd...come and see  if you were all right.,27.581220865249634,27.581220865249634
