,begin,end,filename,shot_id,transcript
7898,00:04:04:23,00:04:13:05,5310822839547632763.xml,71,Without Dot in the audience.  Don't remind me. Come on.  How about tonight?  We've got the catering club do.  Do we have to go to that?
7899,00:04:13:06,00:04:14:22,5310822839547632763.xml,72,
7900,00:04:14:23,00:04:15:12,5310822839547632763.xml,73,
7901,00:04:15:13,00:04:19:11,5310822839547632763.xml,74,"We do.  There'll be important  business people there, and the sooner they forget about  the other night, the better."
7902,00:04:19:12,00:04:21:23,5310822839547632763.xml,75,
7903,00:04:21:24,00:04:26:20,5310822839547632763.xml,76,"Says the man who's been  hiding all weekend. Come on, we'll face them together. "
7904,00:04:26:21,00:04:31:05,5310822839547632763.xml,77,"It'll be fine, they'll be gossiping  about something else by now."
7905,00:04:31:06,00:04:34:06,5310822839547632763.xml,78,
7906,00:04:34:07,00:04:36:17,5310822839547632763.xml,79,
7907,00:04:36:18,00:04:37:03,5310822839547632763.xml,80,"Come on ladies,  new spring line, just in!"
7908,00:04:37:04,00:04:38:16,5310822839547632763.xml,81,
7909,00:04:38:17,00:04:40:20,5310822839547632763.xml,82,Don't panic.  It's early yet. 
7910,00:04:40:21,00:04:50:07,5310822839547632763.xml,83,"Oi, Ian!  Give us a flash!  Come on.  You weren't  so shy the other night! Just ignore them. "
7911,00:04:50:08,00:04:51:16,5310822839547632763.xml,84,Haven't you got dry-cleaning to get? 
7912,00:04:51:17,00:04:59:06,5310822839547632763.xml,85,"Yeah, but that's your stuff.  I'm not going in there, love.  It's bad enough out here.  I'm not going in there."
7913,00:04:59:07,00:05:00:11,5310822839547632763.xml,86,
7914,00:05:00:12,00:05:02:09,5310822839547632763.xml,87,I'm still having  nightmares about his bum.
7915,00:05:02:10,00:05:04:07,5310822839547632763.xml,88,
7916,00:05:04:08,00:05:07:02,5310822839547632763.xml,89,You sure you're OK?  Yeah. I'm gonna go and get some teas. 
7917,00:05:07:03,00:05:09:14,5310822839547632763.xml,90,"Will you start making some signs,  50% off? Why's that?"
7918,00:05:09:15,00:05:10:13,5310822839547632763.xml,91,
7919,00:05:10:14,00:05:10:17,5310822839547632763.xml,92,
7920,00:05:10:18,00:05:11:08,5310822839547632763.xml,93,
7921,00:05:11:09,00:05:11:20,5310822839547632763.xml,94,
7922,00:05:11:21,00:05:12:15,5310822839547632763.xml,95,"What?  You wanted to go out tonight, didn't you? Yeah..."
7923,00:05:12:16,00:05:13:12,5310822839547632763.xml,96,
7924,00:05:13:13,00:05:15:19,5310822839547632763.xml,97,"Well, then.  My stall, my decision. "
7925,00:05:15:20,00:05:17:10,5310822839547632763.xml,98,
7926,00:05:17:11,00:05:18:18,5310822839547632763.xml,99,
7927,00:05:18:19,00:05:32:18,5310822839547632763.xml,100,"I thought you were supposed to be  picking this up by the weekend. Wasn't there a wedding  you was going to? Yeah.  Selina's.  Oh. I decided not to go in the end.  Well, I suppose it is a bit unusual,  attending your ex-wife's nuptials."
7928,00:05:32:19,00:05:42:13,5310822839547632763.xml,101,"Exactly.  Shame for Penny, though.  She  must have missed you being there."
7929,00:05:42:14,00:05:44:17,5310822839547632763.xml,102,"She's never been better, actually. "
7930,00:05:44:18,00:05:49:22,5310822839547632763.xml,103,"Hiya.  Oh, actually, Stace, "
7931,00:05:49:23,00:05:51:08,5310822839547632763.xml,104,I'm glad I ran into you.  How's your mum doing?
7932,00:05:51:09,00:05:52:16,5310822839547632763.xml,105,
7933,00:05:52:17,00:05:56:16,5310822839547632763.xml,106,"She's at the Wendy's.  Oh.  Right.  I thought she was  still in the, er... Nuthouse?"
7934,00:05:56:17,00:05:57:14,5310822839547632763.xml,107,
7935,00:05:57:15,00:05:59:17,5310822839547632763.xml,108,
7936,00:05:59:18,00:06:00:23,5310822839547632763.xml,109,"No, I was gonna say hospital. "
7937,00:06:00:24,00:06:06:05,5310822839547632763.xml,110,"Well, now you know.  Coffee to go, please. "
7938,00:06:06:06,00:06:07:04,5310822839547632763.xml,111,So is there any news on when she's  coming home? Why do you still care?
7939,00:06:07:05,00:06:12:17,5310822839547632763.xml,112,"Well, Jean was part of my life  for a long time, Stace."
7940,00:06:12:18,00:06:14:17,5310822839547632763.xml,113,I can't wipe her out of  my mind like she didn't exist.
7941,00:06:14:18,00:06:20:10,5310822839547632763.xml,114,"She ain't coming back here,  so you might as well. You don't know how lucky you are.  You can walk away and have a normal life.  Why ain't you doing that?"
7942,00:06:20:11,00:06:21:14,5310822839547632763.xml,115,
7943,00:06:21:15,00:06:25:05,5310822839547632763.xml,116,
7944,00:06:25:06,00:06:31:15,5310822839547632763.xml,117,Stacey.  Did you just say  your mum's not coming back?
7945,00:06:31:16,00:06:33:15,5310822839547632763.xml,118,
7946,00:06:33:16,00:06:37:03,5310822839547632763.xml,119,Always listen in on people's  conversations? I didn't mean to.
7947,00:06:37:04,00:06:47:08,5310822839547632763.xml,120,"Look, if you ever wanna just talk,  as mates...  I'm here. We were a lot of things, Callum,  but mates was never one of 'em."
7948,00:06:47:09,00:06:53:07,5310822839547632763.xml,121,"How long you been here now,  Trace, fifteen, twenty years?"
7949,00:06:53:08,00:06:54:09,5310822839547632763.xml,122,You must have seen it all. 
7950,00:06:54:10,00:06:56:18,5310822839547632763.xml,123,
7951,00:06:56:19,00:06:58:14,5310822839547632763.xml,124,What's Peggy pay you these days... 
7952,00:06:58:15,00:06:59:24,5310822839547632763.xml,125,
7953,00:07:00:00,00:07:01:07,5310822839547632763.xml,126,
7954,00:07:01:08,00:07:04:10,5310822839547632763.xml,127,You can keep the change.  In return for a little chat.
7955,00:07:04:11,00:07:07:14,5310822839547632763.xml,128,
7956,00:07:07:15,00:07:11:19,5310822839547632763.xml,129,"The depressing thing is, Mo's right. "
7957,00:07:11:20,00:07:13:16,5310822839547632763.xml,130,"You and Brenda, there's been no...  misbehaving?"
7958,00:07:13:17,00:07:15:19,5310822839547632763.xml,131,
7959,00:07:15:20,00:07:18:03,5310822839547632763.xml,132,No!  She's not that sort of woman.  And I wouldn't want her to be.
7960,00:07:18:04,00:07:28:13,5310822839547632763.xml,133,"But I admit that things have been  slower than I would've liked. Well, you can always rev  them up a bit, you know. Chance would be  a fine thing, Patrick."
7961,00:07:28:14,00:07:30:16,5310822839547632763.xml,134,I've hardly heard from her  the last few weeks.
7962,00:07:30:17,00:07:32:15,5310822839547632763.xml,135,"Well, then call her, man.  See how the land lies."
7963,00:07:32:16,00:07:34:10,5310822839547632763.xml,136,She might have been busy or away...  Or just lost interest.
7964,00:07:34:11,00:07:41:05,5310822839547632763.xml,137,"She need to know what  she's been missing, man. So invite her over to dinner,  give her your best moves."
7965,00:07:41:06,00:07:50:14,5310822839547632763.xml,138,"Moves?  I haven't had moves  since Harold Wilson was in power. Even then, they weren't  that impressive."
7966,00:07:50:15,00:07:52:06,5310822839547632763.xml,139,
7967,00:07:52:07,00:07:54:14,5310822839547632763.xml,140,
7968,00:07:54:15,00:07:57:23,5310822839547632763.xml,141,
7969,00:07:57:24,00:07:58:24,5310822839547632763.xml,142,
7970,00:07:59:00,00:08:05:03,5310822839547632763.xml,143,Told you it'd pick up.  That's cos we're practically giving the stuff away.
7971,00:08:05:04,00:08:06:16,5310822839547632763.xml,144,
7972,00:08:06:17,00:08:07:06,5310822839547632763.xml,145,"You might make extra today but  what'll you buy the next lot with, Monopoly money?"
7973,00:08:07:07,00:08:11:12,5310822839547632763.xml,146,Mo's right.  Why don't  I make tonight my treat?
7974,00:08:11:13,00:08:13:05,5310822839547632763.xml,147,My dad gave me some money  when I was home.
7975,00:08:13:06,00:08:14:10,5310822839547632763.xml,148,
7976,00:08:14:11,00:08:16:00,5310822839547632763.xml,149,No.  No way!  I'm gonna go home and  get some outfits sorted for later.
7977,00:08:16:01,00:08:18:10,5310822839547632763.xml,150,
7978,00:08:18:11,00:08:23:01,5310822839547632763.xml,151,I don't suppose you could look after  the stall for a bit?
7979,00:08:23:02,00:08:25:21,5310822839547632763.xml,152,I need to pop up the High Street. 
7980,00:08:25:22,00:08:35:12,5310822839547632763.xml,153,Thanks. 
7981,00:08:35:13,00:08:36:19,5310822839547632763.xml,154,
7982,00:08:36:20,00:08:43:14,5310822839547632763.xml,155,
7983,00:08:43:15,00:08:46:12,5310822839547632763.xml,156,"Er, hi, hi.  It's Bradley. "
7984,00:08:46:13,00:08:47:01,5310822839547632763.xml,157,
7985,00:08:47:02,00:08:52:10,5310822839547632763.xml,158,Bradley Branning.  I'm not sure if you remember me. 
7986,00:08:52:11,00:08:55:03,5310822839547632763.xml,159,"Oh, great! "
7987,00:08:55:04,00:08:56:00,5310822839547632763.xml,160,
7988,00:08:56:01,00:08:57:05,5310822839547632763.xml,161,
7989,00:08:57:06,00:08:58:00,5310822839547632763.xml,162,
7990,00:08:58:01,00:08:58:05,5310822839547632763.xml,163,
7991,00:08:58:06,00:09:00:17,5310822839547632763.xml,164,
7992,00:09:00:18,00:09:03:16,5310822839547632763.xml,165,
7993,00:09:03:17,00:09:05:15,5310822839547632763.xml,166,Something I can do for you? 
7994,00:09:05:16,00:09:08:10,5310822839547632763.xml,167,Um...  I was looking for Billy.  I thought that he might be up here.
7995,00:09:08:11,00:09:09:22,5310822839547632763.xml,168,
7996,00:09:09:23,00:09:11:05,5310822839547632763.xml,169,My mistake. 
7997,00:09:11:06,00:09:14:07,5310822839547632763.xml,170,
7998,00:09:14:08,00:09:16:09,5310822839547632763.xml,171,Peggy might know where he is. 
7999,00:09:16:10,00:09:17:15,5310822839547632763.xml,172,Billy.  I could call her and find out. 
8000,00:09:17:16,00:09:20:00,5310822839547632763.xml,173,
8001,00:09:20:01,00:09:23:06,5310822839547632763.xml,174,I don't want you to bother her  if she's busy. She likes me to keep her informed. 
8002,00:09:23:07,00:09:25:24,5310822839547632763.xml,175,
8003,00:09:26:00,00:09:27:18,5310822839547632763.xml,176,
8004,00:09:27:19,00:09:29:05,5310822839547632763.xml,177,She always did wear the trousers. 
8005,00:09:29:06,00:09:30:15,5310822839547632763.xml,178,
8006,00:09:30:16,00:09:32:11,5310822839547632763.xml,179,
8007,00:09:32:12,00:09:41:01,5310822839547632763.xml,180,
8008,00:09:41:02,00:09:41:13,5310822839547632763.xml,181,
8009,00:09:41:14,00:09:44:17,5310822839547632763.xml,182,
8010,00:09:44:18,00:09:48:04,5310822839547632763.xml,183,..Cheers. 
8011,00:09:48:05,00:09:54:21,5310822839547632763.xml,184,How's it going?  Rushed off my feet. Might as well give it away.  People ain't stupid! You look done in.  Why don't I  take over for the rest of the day?
8012,00:09:54:22,00:09:55:14,5310822839547632763.xml,185,
8013,00:09:55:15,00:09:59:00,5310822839547632763.xml,186,Fine by me.  She can blame someone  else when she looks at her profit margins.
8014,00:09:59:01,00:09:59:24,5310822839547632763.xml,187,
8015,00:10:00:00,00:10:02:06,5310822839547632763.xml,188,
8016,00:10:02:07,00:10:03:22,5310822839547632763.xml,189,
8017,00:10:03:23,00:10:04:16,5310822839547632763.xml,190,
8018,00:10:04:17,00:10:08:22,5310822839547632763.xml,191,
8019,00:10:08:23,00:10:09:23,5310822839547632763.xml,192,
8020,00:10:09:24,00:10:11:05,5310822839547632763.xml,193,
8021,00:10:11:06,00:10:13:04,5310822839547632763.xml,194,
8022,00:10:13:05,00:10:16:02,5310822839547632763.xml,195,
8023,00:10:16:03,00:10:17:03,5310822839547632763.xml,196,
8024,00:10:17:04,00:10:48:00,5310822839547632763.xml,197,"Dot?  Are you serious?!  Me and Ian were mortified.  My pole dancing days are over, I'm telling you. Oh, poor Ian.  He didn't have much of  a birthday, did he? Which reminds me.  About tonight...  I know we said we'd check out that  Eighties thing but I'm gonna cry off. I've promised Ian to go to a work do.  Oh, no, I've already sorted out  Dot to look after the kids. Oh, please!  It's not like I get out much lately. No, look, I'm sorry.  After everything that's happened,  Ian needs me.  And the thing is..."
8025,00:10:48:01,00:11:09:20,5310822839547632763.xml,198,"What?  He's still really sensitive about  what you did, so I kind of promised him I wouldn't see you for a while. You know what he's like, it's  easier if I keep him sweet until the whole thing blows over. So he's dictating  who you can and can't be mates with? No it's not like that.  Oh, come on, what's he gonna do next, stop your pocket money?  It's unreasonable, but marriage is about give and take. Right, whatever."
8026,00:11:09:21,00:11:13:06,5310822839547632763.xml,199,
8027,00:11:13:07,00:11:15:06,5310822839547632763.xml,200,"I understand.  You give, he takes. "
8028,00:11:15:07,00:11:18:18,5310822839547632763.xml,201,"No!  Oh, come on Jane.  A few people wind him up and suddenly you're at his beck and call."
8029,00:11:18:19,00:11:19:17,5310822839547632763.xml,202,
8030,00:11:19:18,00:11:21:04,5310822839547632763.xml,203,He's loving it!  He's not just boss  of the caff.  He's boss of you an'all.
8031,00:11:21:05,00:11:22:24,5310822839547632763.xml,204,
8032,00:11:23:00,00:11:25:12,5310822839547632763.xml,205,Ian is not the boss of me! 
8033,00:11:25:13,00:11:26:08,5310822839547632763.xml,206,Prove it! 
8034,00:11:26:09,00:11:27:21,5310822839547632763.xml,207,
8035,00:11:27:22,00:11:39:03,5310822839547632763.xml,208,"No work today?  That's what I have minions for. I hate to be the bearer of bad news,  but that picture come out good from the other day."
8036,00:11:39:04,00:11:41:11,5310822839547632763.xml,209,
8037,00:11:41:12,00:11:44:05,5310822839547632763.xml,210,Shame William ain't in it. 
8038,00:11:44:06,00:11:45:22,5310822839547632763.xml,211,I could have sworn they  took some with him in.
8039,00:11:45:23,00:11:46:18,5310822839547632763.xml,212,
8040,00:11:46:19,00:11:47:23,5310822839547632763.xml,213,"Have you actually read this?  No, not properly."
8041,00:11:47:24,00:11:53:08,5310822839547632763.xml,214,"Mrs Mitchell, 59, said,  ""For a single dad like Billy, bringing up Janet is tough."
8042,00:11:53:09,00:11:55:08,5310822839547632763.xml,215,
8043,00:11:55:09,00:12:00:06,5310822839547632763.xml,216,"""Without help from the family,  he'd be struggling to raise a child with Down's Syndrome alone."""
8044,00:12:00:07,00:12:02:22,5310822839547632763.xml,217,She doesn't even mention Honey.  That can't be right.
8045,00:12:02:23,00:12:10:24,5310822839547632763.xml,218,See for yourself.  What's Honey gonna  think when she actually reads it? Peggy's talking as if she's not  part of your family any more.
8046,00:12:11:00,00:12:15:03,5310822839547632763.xml,219,She must have been misquoted. 
8047,00:12:15:04,00:12:16:10,5310822839547632763.xml,220,"Open your eyes, Billy.  Peggy is  so blinkered all she can see is her little name on the ballot papers."
8048,00:12:16:11,00:12:18:16,5310822839547632763.xml,221,
8049,00:12:18:17,00:12:21:14,5310822839547632763.xml,222,
8050,00:12:21:15,00:12:26:07,5310822839547632763.xml,223,"She doesn't care about you,  or Janet, or anyone else."
8051,00:12:26:08,00:12:27:08,5310822839547632763.xml,224,
8052,00:12:27:09,00:12:28:22,5310822839547632763.xml,225,
8053,00:12:28:23,00:12:30:07,5310822839547632763.xml,226,
8054,00:12:30:08,00:12:31:18,5310822839547632763.xml,227,
8055,00:12:31:19,00:12:33:05,5310822839547632763.xml,228,
8056,00:12:33:06,00:12:33:09,5310822839547632763.xml,229,
8057,00:12:33:10,00:12:34:18,5310822839547632763.xml,230,
8058,00:12:34:19,00:12:36:12,5310822839547632763.xml,231,
8059,00:12:36:13,00:12:37:21,5310822839547632763.xml,232,
8060,00:12:37:22,00:12:40:15,5310822839547632763.xml,233,"Manage to shift much?  Yeah, loads. Looks like our night out is on."
8061,00:12:40:16,00:12:43:14,5310822839547632763.xml,234,Great. 
8062,00:12:43:15,00:12:48:13,5310822839547632763.xml,235,Jane? Jane?  You ready yet? 
8063,00:12:48:14,00:12:51:12,5310822839547632763.xml,236,I thought you were  getting in the bath?
8064,00:12:51:13,00:12:53:09,5310822839547632763.xml,237,I can't come.  I think  I'm coming down with something.
8065,00:12:53:10,00:12:55:03,5310822839547632763.xml,238,
8066,00:12:55:04,00:13:03:19,5310822839547632763.xml,239,But you were all right this morning!  It's just come on.
8067,00:13:03:20,00:13:33:18,5310822839547632763.xml,240,"You go.  I'll just curl up  on the sofa, have some me time."
8068,00:13:33:19,00:13:35:10,5310822839547632763.xml,241,
8069,00:13:35:11,00:13:38:03,5310822839547632763.xml,242,
8070,00:13:38:04,00:13:39:21,5310822839547632763.xml,243,
8071,00:13:39:22,00:13:42:02,5310822839547632763.xml,244,
8072,00:13:42:03,00:13:42:21,5310822839547632763.xml,245,
8073,00:13:42:22,00:13:49:22,5310822839547632763.xml,246,"1980s MUSIC BLARES  IN ILL VOICE: Hi, Tanya, it's me... "
8074,00:13:49:23,00:13:50:07,5310822839547632763.xml,247,
8075,00:13:50:08,00:13:51:11,5310822839547632763.xml,248,
8076,00:13:51:12,00:13:52:05,5310822839547632763.xml,249,Coast clear! 
8077,00:13:52:06,00:13:56:14,5310822839547632763.xml,250,"D'you reckon Aunty Peg's gonna  like it all? We'll soon find out. She back yet, Trace?  No."
8078,00:13:56:15,00:14:01:23,5310822839547632763.xml,251,"Hi, Jack,  I thought I'd catch you in here. Everything OK?  Well, I'm all right. I've just been to see your father."
8079,00:14:01:24,00:14:06:10,5310822839547632763.xml,252,"He sent you his love.  I'm gonna go and see him, I've just been busy, that's all."
8080,00:14:06:11,00:14:13:13,5310822839547632763.xml,253,It's all right.  I mean he  knows you're thinking about him. And you've got responsibilities.  You've got your work.  And Penny.
8081,00:14:13:14,00:14:15:16,5310822839547632763.xml,254,
8082,00:14:15:17,00:14:18:02,5310822839547632763.xml,255,"Like I said, she's fine.  How's she getting on with her new step-father?"
8083,00:14:18:03,00:14:20:12,5310822839547632763.xml,256,
8084,00:14:20:13,00:14:21:24,5310822839547632763.xml,257,
